value,count
"20,321",8
"31,011",8
"4,389",8
"4,747",8
"17,369",8
"2,089",8
"24,030",8
"8,025",8
"18,372",8
"29,599",8
521,8
"23,382",8
"15,819",8
"23,998",8
"54,721",8
"18,688",8
"16,400",8
"1,634",8
631,8
"24,905",8
"22,553",8
"2,029",8
"150,000",8
"19,400",8
"21,132",8
"28,625",8
"5,223",8
"20,819",8
"1,650",8
"15,808",8
"2,362",8
"19,985",8
713,8
"17,198",8
"29,798",8
"24,417",8
"13,898",8
"4,461",8
"13,859",8
"15,079",8
"4,850",8
"21,795",8
"14,118",8
731,8
"5,293",8
"13,600",8
"3,611",8
"21,565",8
"24,454",8
"9,993",8
971,8
"35,708",8
"19,804",8
"12,961",8
"8,379",8
"22,111",8
"19,120",8
"22,888",8
"29,300",8
"23,462",8
"19,027",8
"1,234",8
"31,473",8
"21,796",8
"12,421",8
"1,765",8
"18,871",8
"25,813",8
"12,950",8
"49,300",8
778,8
"24,535",8
"15,036",8
844,8
"24,359",8
"9,460",8
"1,348",8
"17,768",8
"22,612",8
"26,264",8
"14,950",8
"23,781",8
"18,400",8
"13,819",8
"23,173",8
"4,697",8
"12,370",8
"24,044",8
"8,223",7
"30,123",7
"21,952",7
"24,622",7
"13,543",7
"30,510",7
"18,435",7
"16,279",7
"31,032",7
"22,847",7
"16,477",7
"3,043",7
"12,050",7
"36,639",7
"30,300",7
"17,818",7
"25,506",7
"28,600",7
"22,791",7
"2,212",7
"20,875",7
"23,807",7
"28,201",7
"2,022",7
"24,689",7
"113,000",7
"30,625",7
"7,828",7
"14,448",7
"5,590",7
"21,661",7
"3,225",7
"6,737",7
"11,460",7
715,7
"35,692",7
"1,335",7
"8,755",7
"8,789",7
924,7
"32,076",7
"30,012",7
"31,796",7
"19,996",7
"23,035",7
907,7
"18,951",7
"29,865",7
766,7
"21,863",7
944,7
"42,972",7
"21,390",7
"17,311",7
"18,065",7
"1,376",7
"2,696",7
"17,703",7
"1,533",7
"21,591",7
"12,569",7
"7,435",7
"13,806",7
"11,620",7
"29,405",7
676,7
"25,904",7
"24,007",7
"9,900",7
"20,525",7
"30,998",7
"20,528",7
"18,096",7
"24,100",7
"22,179",7
"1,166",7
"25,874",7
"17,816",7
723,7
"1,985",7
"4,068",7
"35,731",7
"26,901",7
"25,187",7
"11,157",7
"21,575",7
"12,017",7
"20,128",7
651,7
"8,305",7
"19,854",7
"22,543",7
"14,293",7
"18,660",7
"1,563",7
"14,024",7
"19,600",7
"7,858",7
"29,808",7
"10,250",7
"13,151",7
"29,422",7
"32,948",7
"18,523",7
"22,727",7
"15,690",7
"19,045",7
"31,625",7
"4,620",7
"37,821",7
"23,900",7
"17,539",7
"2,055",7
"9,859",7
"8,744",7
"24,421",7
"21,335",7
"24,990",7
"5,100",7
"24,016",7
"13,699",7
"15,341",7
"1,143",7
"4,166",7
"29,031",7
"4,598",7
"1,456",7
"32,257",7
"11,097",7
"21,534",7
"11,111",7
"18,484",7
"11,859",7
"25,903",7
"21,700",7
"18,210",7
"24,757",7
"1,226",7
"4,012",7
"23,650",7
"25,052",7
"42,210",7
"36,900",7
"10,767",7
"15,874",7
620,7
"19,285",7
"6,509",7
"35,795",7
"11,675",7
"2,829",7
"1,189",7
"3,642",7
"17,956",7
"2,527",7
"20,089",7
969,7
"5,160",7
"5,230",7
"18,849",7
"1,862",7
"17,742",7
"5,911",7
"11,389",7
"32,200",7
"3,753",7
"34,402",7
"14,559",7
"15,244",7
"33,761",7
"9,176",7
"26,752",7
"28,580",7
"3,142",7
937,7
"23,849",7
"8,010",7
826,7
"6,918",7
"16,600",7
"12,201",7
"7,725",7
"16,583",7
"13,412",7
"20,939",7
"4,531",7
"17,012",7
"1,987",7
749,7
"21,375",7
"26,029",7
"21,161",7
"3,272",7
"33,160",7
"10,541",7
"24,012",7
"22,301",7
"20,010",7
"14,204",7
"17,163",7
"33,284",7
"5,986",7
"16,169",7
"22,599",7
"18,715",7
"25,684",7
"22,398",7
"20,067",7
"24,189",7
"3,809",7
"3,378",7
928,7
"16,262",7
"35,843",7
"20,900",7
"18,489",7
"9,201",7
"6,021",7
"13,123",7
"20,690",7
"25,644",7
"21,542",7
"15,775",7
"27,408",7
"23,448",7
"17,696",7
"21,343",7
"1,859",7
"3,210",7
"16,736",7
"1,762",7
"54,300",7
"14,720",7
771,7
"43,011",7
"9,352",7
"21,050",7
"16,001",7
"1,946",7
"18,927",7
"5,821",7
"13,089",7
"27,540",7
"15,408",7
"16,476",7
"2,229",7
"3,129",7
"22,286",7
"12,054",7
"6,128",7
"2,107",7
"52,154",7
"12,600",7
885,7
"27,840",7
"17,288",7
"2,203",7
"2,365",7
"1,704",7
"10,176",7
"15,838",7
"13,763",7
"4,991",7
"2,360",7
"35,694",7
"8,110",7
"12,525",7
780,7
"21,380",7
"24,239",7
"19,321",7
"40,894",7
746,7
"30,314",7
"17,132",7
"15,382",7
"7,986",7
"25,267",7
"22,135",7
"2,337",7
"19,651",7
"10,116",7
"24,891",7
"42,044",7
898,7
"30,093",7
"22,816",7
"20,468",7
"15,108",7
"23,955",7
"17,813",7
"16,902",7
"19,250",7
"4,924",7
"26,749",7
"16,745",7
"14,409",7
567,7
"13,909",7
"21,236",7
"1,013",7
"11,072",7
"6,872",7
"21,075",7
"18,636",7
"21,246",7
"35,798",7
"17,909",7
"1,289",7
"13,294",7
"3,455",7
"112,000",7
"27,998",7
"26,293",7
"10,952",7
"2,087",7
"24,414",7
"23,325",7
"9,391",7
"24,209",7
"29,008",7
"15,464",7
"7,423",7
"6,150",7
"16,387",7
"11,881",7
"25,906",7
"32,575",7
"11,058",7
823,7
"6,475",7
"7,148",7
"12,864",7
"11,700",7
"23,155",7
"14,836",7
"1,698",7
"25,540",7
"30,171",7
"16,728",7
"31,958",7
"10,228",7
"15,621",7
"20,148",7
"33,670",7
"13,415",7
"17,552",7
"22,792",7
"33,349",7
"1,440",7
"1,197",7
"22,360",7
"11,636",7
"19,431",7
"19,217",7
"1,592",7
"12,064",7
"3,344",7
"19,107",7
484,7
"15,544",7
"19,781",7
"23,400",7
"76,500",7
"20,811",7
"23,126",7
"14,360",7
"22,144",7
"16,475",7
"38,371",7
"4,212",7
"8,240",7
862,7
"17,783",7
"7,230",7
"9,876",7
"97,000",7
"14,658",7
"27,760",7
"18,319",7
"5,667",7
"26,632",7
"2,625",7
"23,742",7
"15,850",7
"10,365",7
"16,371",7
"16,511",7
"16,357",7
"14,049",7
"20,228",7
"1,187",7
"37,462",7
"39,240",7
"1,308",7
"18,465",7
"17,451",7
"29,355",7
"32,442",7
"11,593",7
"17,003",7
"17,918",7
"2,688",7
"29,376",7
"2,907",7
"19,540",7
"1,603",7
"24,702",7
"17,028",7
"4,088",7
"21,598",7
"28,403",7
583,7
"16,175",7
"13,029",7
"33,011",7
"1,334",7
"21,910",7
"27,123",7
"16,259",7
"25,961",7
"20,150",7
"29,968",7
"5,302",7
"18,058",7
"30,278",7
"15,123",7
"6,356",7
782,7
"7,683",7
"4,162",7
"12,913",7
"28,063",7
"13,026",7
"11,746",7
