value,count
"October 26, 2021",931
"February 06, 2023",929
"November 14, 2022",929
"July 30, 2020",925
"July 14, 2023",925
"October 17, 2023",925
"May 03, 2021",924
"December 01, 2023",924
"September 15, 2023",922
"November 28, 2022",917
"April 10, 2023",917
"June 12, 2024",916
"March 22, 2024",916
"March 06, 2023",915
"June 28, 2024",915
"May 17, 2024",912
"February 13, 2024",911
"May 31, 2024",911
"June 26, 2024",910
"December 15, 2021",910
"February 13, 2025",907
"November 15, 2023",907
"October 27, 2023",906
"June 28, 2023",903
"August 22, 2024",903
"March 07, 2023",902
"May 01, 2023",901
"November 02, 2023",900
"March 20, 2024",900
"November 17, 2023",898
"February 06, 2024",898
"April 22, 2024",896
"June 23, 2023",895
"April 20, 2023",894
"December 07, 2023",893
"March 15, 2024",892
"May 31, 2022",891
"September 08, 2021",891
"October 08, 2021",889
"December 18, 2023",889
"June 26, 2023",882
"October 09, 2023",881
"May 02, 2024",880
"October 10, 2023",879
"December 29, 2022",879
"October 19, 2022",878
"June 28, 2022",877
"April 25, 2024",875
"January 23, 2024",875
"March 19, 2024",874
"January 17, 2024",874
"January 07, 2020",873
"March 08, 2024",873
"March 01, 2024",870
"February 27, 2023",868
"January 21, 2020",868
"May 23, 2024",867
"June 02, 2022",865
"June 27, 2023",857
"January 31, 2024",856
"May 24, 2024",854
"October 24, 2023",854
"January 06, 2023",852
"March 15, 2022",852
"January 04, 2024",852
"July 24, 2023",851
"December 29, 2023",851
"April 07, 2021",848
"April 18, 2024",848
"September 29, 2023",845
"May 08, 2023",844
"February 14, 2024",842
"November 07, 2022",841
"January 10, 2023",839
"November 18, 2021",836
"November 13, 2020",835
"February 23, 2024",834
"June 30, 2023",833
"December 29, 2021",832
"July 12, 2023",831
"January 05, 2024",831
"February 17, 2023",830
"July 25, 2023",826
"November 12, 2021",823
"February 13, 2023",823
"April 09, 2024",821
"January 03, 2022",821
"January 14, 2022",820
"March 27, 2023",819
"July 23, 2020",819
"June 12, 2023",816
"November 30, 2023",816
"August 25, 2021",812
"August 12, 2022",812
"September 28, 2023",812
"November 01, 2023",811
"February 15, 2023",809
"September 08, 2023",808
"July 08, 2021",808
"May 15, 2023",807
"July 05, 2022",807
"July 03, 2023",802
"August 17, 2021",799
"January 17, 2026",798
"January 27, 2023",798
"September 26, 2022",798
"December 21, 2023",797
"June 14, 2023",797
"July 05, 2024",797
"April 02, 2024",796
"August 08, 2022",795
"August 19, 2022",791
"April 13, 2023",791
"June 13, 2023",789
"March 20, 2023",789
"October 29, 2021",786
"August 25, 2023",786
"March 13, 2023",786
"June 06, 2023",786
"October 31, 2022",786
"April 03, 2024",779
"December 05, 2022",778
"March 13, 2024",778
"January 07, 2022",777
"January 12, 2023",776
"October 15, 2019",776
"February 12, 2025",775
"July 19, 2022",773
"March 28, 2024",772
"August 29, 2022",771
"August 22, 2022",771
"December 05, 2023",771
